Area,Primary Substation Name,GSP Parent,BSP Parent,Break Fault Level vs Rating (kA),Location Latitude,Location Longitude,Location Grid Ref,Nameplate Rating (MVA),Sum of quoted generation (MVA),Minimum Load (MW),Maximum Load (MW),Contracted Generation (MVA),Available Headroom Capacity (MVA),Reverse Powerflow Capability (%),Upstream status,Transmission Works,Transmission reinforcement date,Downstream status,Distribution Works,Distribution reinforcement date,SoW needed?,Part of SWAN?,Other constraints,Voltage (kV),Site Classification
ENGLAND,HOUGHTON,NURSLING,WINCHESTER,3.42/25.0,51.083998,-1.5190566,SU 33784 31741,9.8,0,1.5546431541,6.8871551873,5,0,50,Partially Constrained,,,Unconstrained,,,Yes,Yes,Proximity to voltage issues.,33/11,Amber
ENGLAND,HOUNDMILLS,BRAMLEY (BASI),BASINGSTOKE T3 & T4,9.72/25.0,51.27174,-1.1099464,SU 62187 52886,40,0,6.2795391083,17.6439975871,2.5,0,50,Constrained,,,Unconstrained,,,Yes,No,Fault level at Burghfield BSP is at it's limit. Reinforcement required to uprate the 33kV switchboard at Burghfield.,33/11,Green
ENGLAND,HUNGERFORD,BRAMLEY (ANDO-THAT),THATCHAM,5.83/13.1,51.41861,-1.5114998,SU 34066 68957,13,0,1.71,9.0353745566,0,0,50,Constrained,,,Constrained,,,Yes,No,Fault level at Burghfield BSP is at it's limit. Reinforcement required to uprate the 33kV switchboard at Burghfield.,33/11,Red
ENGLAND,HUNSTON,LOVEDEAN,CHICHESTER & HUNSTON,12.08/25.0,50.816718,-0.76711474,SU 86949 02632,30,0,4.799905852,28.878818058,12,5.36,50,Constrained,,,Partially Constrained,AVC Upgrade,01/09/22,Yes,Yes,"There is no reverse power capacity at the BSB and new generations will requier new BSP Transformer, AVC reinfocement, 33kV switchgear reinforcement at Chichester BSP",33/11,Amber
ENGLAND,HURSTBOURNE TARRANT,MELKSHAM,ANDOVER,4.2/25.0,51.270081,-1.4368458,SU 39384 52476,5,0,1.1431200504,5.4588572653,0,0,50,Constrained,,,Unconstrained,,,Yes,No,"Thermal constraint on upstream 132kV system with no remaining headroom. NG reinforcement works required for Melk SGT capacity constraints, estimated connection date for new applications is 2025-2027.",33/11,Red
ENGLAND,JAYS CLOSE,BRAMLEY (BASI),BASINGSTOKE T1A & T2A,14.08/20.0,51.246642,-1.0979948,SU 63055 50105,40,0,7.901245594,30.9729689945,4,37,50,Constrained,,,Unconstrained,,,Yes,No,None known,33/11,Green
ENGLAND,KENNINGTON,COWLEY,Cowley Local (2 x 45),4.30/13.1,51.706101,-1.2361258,SP 52881 01094,6,0,0.7286180854,6.7732884982,0.4,6,50,Unconstrained,,,Constrained,,,Yes,No,Limited space for extension.,33/11,Red
ENGLAND,KENTWOOD HILL,FLEET BRAMLEY,BURGHFIELD MAIN,10.71/16.0,51.461438,-1.0355136,SU 67102 74048,21.9,0,4.2234416008,19.3328437811,0,28,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Red
ENGLAND,KIDDINGTON,COWLEY,WITNEY & YARNTON,6.2/13.1,51.915557,-1.3709747,SP 43362 24301,24,0,2.2929660889,10.9434345199,0.179,3,50,Constrained,,,Unconstrained,,,Yes,No,Upstream voltage constraints.,33/11,Red
ENGLAND,KIDMORE END,FLEET BRAMLEY,READING,3.7/25.0,51.498466,-0.99366056,SU 69953 78205,14.2,0,1.5394016504,8.0602600423,0,0,50,Constrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Red
ENGLAND,KINGS RIDE,FLEET BRAMLEY,CAMBERLEY MAIN,10.43/13.1,51.346119,-0.74431997,SU 87551 61530,24,0,3.1653280852,14.1500115597,0,0,50,Constrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Red
ENGLAND,KINGSCLERE,BRAMLEY (ANDO-THAT),THATCHAM,6.75/25.0,51.33095,-1.2552777,SU 51982 59358,9.8,0,1.4936767817,6.120510428,0,0,50,Constrained,,,Unconstrained,,,Yes,No,Fault level reinforcement required at Thatcham 33kV. Approaching 100% loading on 132kV circuits from Bramley to Thatcham on import,33/11,Red
ENGLAND,KINTBURY,BRAMLEY (ANDO-THAT),THATCHAM,5.9/13.1,51.402073,-1.4600535,SU 37657 67143,10,0,0.9593445063,5.7600918918,0.2,0,50,Constrained,,,Unconstrained,,,Yes,No,Fault level reinforcement required at Thatcham 33kV. Approaching 100% loading on 132kV circuits from Bramley to Thatcham on import,33/11,Red
ENGLAND,KNOWL HILL,FLEET BRAMLEY,MAIDENHEAD,5.55/25.0,51.504816,-0.80771168,SU 82849 79105,6.5,0,0.6401471496,4.1494729065,0,0,50,Constrained,,,Partially Constrained,,,Yes,Yes,"Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for export",33/11,Amber
ENGLAND,LABURNUM ROAD,FLEET BRAMLEY,ALDERSHOT,12.25/25.0,51.246972,-0.76900031,SU 86017 50475,36.3,0,6.1886439323,25.1512367308,0,0,50,Constrained,,,Unconstrained,,,Yes,Yes,3x33kV circuit ratings are 16.8MVA in summer. Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,LAMBOURN,BRAMLEY (ANDO-THAT),THATCHAM,5.7/25.0,51.501915,-1.521934,SU 33280 78217,9.8,0,1.4337838888,7.9867159811,0,11,50,Constrained,,,Unconstrained,,,Yes,No,Fault level reinforcement required at Thatcham 33kV. Approaching 100% loading on 132kV circuits from Bramley to Thatcham on import,33/11,Amber
ENGLAND,LANGLEY,FAWLEY,LANGLEY,9.66/25,50.810561,-1.360435,SU 45158 01418,15,0,2.0585685266,9.0683308564,8.33,0,50,Constrained,,,Constrained,,,No,Yes,"Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
A 3rd SGT has been triggered by SSEN (ModApp). 
ANM scheme in place on IOW to ease some of the 132kV constraints. ",33/11,Red
ENGLAND,LANGLEY COURT,FLEET BRAMLEY,ALTON & FERNHURST,7.89/25.0,51.055166,-0.84785962,SU 80847 29056,24,0,2.36,10.004781075,0.217,5,50,Constrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,LARKHILL,AXMINSTER,YEOVIL,9.57/25.0,50.949788,-2.6608023,ST 53677 16914,23,0,2.4832917158,12.829052777,0,25,50,Constrained,,,Unconstrained,,,Yes,Yes,"Moderate Proximity to thermal rating on short section of 132kV circt Axminster-Yeovil under FCO,There is no reverse power capacity at the Yeovil BSP",33/11,Red
ENGLAND,LEAFIELD,COWLEY,WITNEY & YARNTON,6.15/13.1,51.835224,-1.5619245,SP 30282 15270,6.5,0,0.854688704,4.4058499612,0,3,50,Constrained,,,Unconstrained,,,Yes,No,Upstream voltage constraints.,33/11,Red
ENGLAND,LEAMINGTON PARK,WILLESDEN,ACTON LANE,12.3/13.1,51.51989,-0.26407339,TQ 20539 81536,2 x 10, -   ,4.2,16.2, -   ,9,50,Unconstrained,,,Unconstrained,To be upgraded but still limited by the CB at ACTL BSP,TBC,No,No,None known,22/6.6,Green
ENGLAND,LECHLADE,MINETY,Stratton (2 x 60),5.5/13.1,51.702776,-1.6819781,SP 22074 00496,7.5,0,1.1128395796,7.4738060962,0,0,50,Constrained,,,Constrained,,,Yes,Yes,thermal constraint on Minety - Galileo 132kV cct,33/11,Red
ENGLAND,LECKHAMPSTEAD,BRAMLEY (ANDO-THAT),THATCHAM,4.52/13.1,51.495955,-1.3681218,SU 43962 77635,6.5,0,2.1643071175,4.8117495636,0,7,50,Constrained,,,Unconstrained,,,Yes,No,Fault level reinforcement required at Thatcham 33kV. Approaching 100% loading on 132kV circuits from Bramley to Thatcham on import,33/11,Amber
ENGLAND,LEE-ON-SOLENT,LOVEDEAN,"Fareham T1B T2B (1x90, 1x60MVA)",7.74/13.1,50.799417,-1.1945652,SU 56858 00293,24,0,2.8166475296,13.7866592535,0,24,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Partialy constraint due to limited reverse power capacity,33/11,Amber
ENGLAND,LEIGH PARK,LOVEDEAN,HAVANT,13.0/25,50.865889,-0.97620345,SU 72144 07875,30.5,0,4.3613991401,20.51774499,3.743,31,50,Unconstrained,,,Unconstrained,Switchgear -E reinforcement (Completed. FL results include new rating).,,Yes,Yes,Proximity to fault rating,33/11,Green
ENGLAND,LITTLE HUNGERFORD,FLEET BRAMLEY,READING,14.40/17.5,51.442159,-0.91692717,SU 75372 72019,42,0,8.4133634567,25.6519898432,4.08,35,50,Constrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,LITTLE MARLOW,COWLEY,HIGH WYCOMBE,7.78/20.0,51.582448,-0.75966907,SU 86037 87794,30,0,5.0496406555,17.6615957433,0,21,50,Unconstrained,,,Unconstrained,,,Yes,No,None known,33/11,Green
ENGLAND,LORDSHILL,NURSLING,ROWNHAMS,11.64/13.1,50.94264,-1.4498898,SU 38746 16055,30,0,2.7796965397,14.6933899037,0,28,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,LOVE LANE,BRAMLEY (ANDO-THAT),THATCHAM,8.85/25.0,51.413506,-1.320772,SU 47334 68495,40,0,6.4929213524,21.0047101434,0,46,50,Constrained,,,Unconstrained,,,Yes,No,Fault level reinforcement required at Thatcham 33kV. Approaching 100% loading on 132kV circuits from Bramley to Thatcham on import,33/11,Amber
ENGLAND,LOVELACE ROAD,COWLEY,WITNEY & YARNTON,4.74/13.1,51.789778,-1.270757,SP 50395 10376,12,0,1.1169234514,5.8241243225,0,3,50,Constrained,,,Unconstrained,,,Yes,No,Single security Primary.,33/11,Red
ENGLAND,LYMINGTON,MANNINGTON GSP,ARNEWOOD,9.28/13.1,50.770427,-1.5515469,SZ 31720 96856,30,0,3.8604664803,17.9820742466,2.17,0,50,Constrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,LYNEHAM,MELKSHAM,CHIPPENHAM,7.41/13.1,51.523244,-2.0107905,ST 99348 80481,7.5,0,2.6268595715,11.6671334686,2.75,1,50,Constrained,,,Constrained,,,Yes,No,Constrained due to upstream thermal limitations.,33/11,Red
ENGLAND,MAIDEN NEWTON,CHICKERELL GSP,CHICKERELL,6.49/25.0,50.777853,-2.5809203,SY 59138 97747,10,0,0.042651863,10.6757585624,3.71,14,50,Constrained,,,Unconstrained,,,Yes,Yes,There is no reverse power capacity at the Chickerell BSP,33/11,Amber
ENGLAND,MAIDENHEAD,FLEET BRAMLEY,MAIDENHEAD,13/13.1,51.510519,-0.75516733,SU 86485 79800,45,0,1.1288310289,10.2209741009,0,17.14,50,Constrained,,,Unconstrained,,,No,Yes,"Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for exportFleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP
Constrained on the 132kV circuits for export",33/11,Amber
ENGLAND,MALMESBURY,MELKSHAM,CHIPPENHAM,7.29/13.1,51.586238,-2.1127057,ST 92288 87493,10,0,5.7002506256,28.3009841407,1.079,0,50,Constrained,,,Constrained,,,Yes,No,"Constrained due to upstream thermal limitations, local voltage constraint.",33/11,Red
ENGLAND,MANCHESTER ROAD,MINETY,SWINDON,11.66/13.1,51.564843,-1.7813304,SU 15254 85130,37,0,3.8219726086,10.4628269844,0,10,50,Constrained,,,Unconstrained,,,Yes,Yes,"Constrained by BSP transformer capacity, National Grid reinforcement works required at Minety with an expected completion in 2025-2027 and  fault level constraints at primary",33/11,Amber
ENGLAND,MANNINGTON,MANNINGTON GSP,MANNINGTON,8.17/13.1,50.846777,-1.8935317,SU 07592 05256,15,0,7.0904278755,28.7694144748,0,0,50,Constrained,,,Unconstrained,,,Yes,Yes,BSP Transformer rating under N-1,33/11,Red
ENGLAND,MARKET,LOVEDEAN,CHICHESTER & HUNSTON,10.71/13.1,50.835668,-0.7732902,SU 86479 04732,20,0,1.3860547543,7.870278975,0,9,50,Constrained,,,Unconstrained,,,Yes,Yes,"There is no reverse power capacity at the BSB and new generations will requier new BSP Transformer, AVC reinfocement, 33kV switchgear reinforcement at Chichester BSP",33/11,Amber
ENGLAND,MARLBOROUGH SOUTH,MELKSHAM,WEST GRAFTON,4.49/25.0,51.413071,-1.7239782,SU 19293 68264,15,0,2.9652466774,15.1135104258,0,0,50,Constrained,,,Unconstrained,,,Yes,No,Constrained by 132kV system capacity.,33/11,Red
ENGLAND,MAYBUSH,NURSLING,ROWNHAMS,13.21/25,50.932545,-1.4545625,SU 38426 14930,26,0,3.8713662624,11.8762521125,2,28,50,Unconstrained,,,Unconstrained,Maybush-E switchgear reinforcement,01/03/21,Yes,Yes,None known,33/11,Green
ENGLAND,MELKSHAM TOWN,MELKSHAM,NORRINGTON,13.24/25,51.375831,-2.1426167,ST 90170 64096,30,10,3.621275425,15.8711666911,8.829,15,50,Constrained,,,Partially Constrained,,,Yes,No,None Known,33/11,Green
ENGLAND,MEYRICK ROAD,LOVEDEAN,HAVANT,8.45/25.0,50.853407,-0.99487409,SU 70849 06469,25.4,0,5.2502307892,23.9869350799,0,29,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,MIDDLE WALLOP,MELKSHAM,ANDOVER,4.37/13.1,51.159812,-1.5583093,SU 30984 40155,7,0,4.1914401054,18.4193313587,4.8,0,50,Constrained,,,Constrained,,,Yes,No,"Wide constraints on 33kV, 132kV systems and BSP capacity.",33/11,Red
ENGLAND,MIDHURST,FLEET BRAMLEY,ALTON & FERNHURST,8.38/13.1,50.968682,-0.74631968,SU 88127 19555,30,0,0.8464177914,4.6059385645,5,19,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,MILBORNE PORT,AXMINSTER,YEOVIL,2.49/13.1,50.97618,-2.4581769,ST 67929 19741,3.5,0,3.4021766186,12.9510895916,4,0,50,Constrained,,,Constrained,,,Yes,Yes,Constrained due to Primary transformers limitations.There is no reverse power capacity at the Yeovil BSP,33/11,Red
ENGLAND,MILFORD,FLEET BRAMLEY,ALDERSHOT,6.43/20.0,51.178561,-0.64632756,SU 94719 43018,24,0,0.5841650047,3.1259818667,0.177,26,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,MILFORD-ON-SEA,MANNINGTON GSP,ARNEWOOD,7.28/25.0,50.739051,-1.6009933,SZ 28252 93347,13,0,3.609210968,12.560353469,0,0,50,Constrained,,,Unconstrained,,,Yes,Yes,No spare bay.,33/11,Red
ENGLAND,MILL LANE,MANNINGTON GSP,MANNINGTON,8.88/13.1,50.850032,-1.7926828,SU 14691 05633,22.9,0,1.8899583817,9.584899844,8.6,0,50,Constrained,,,Constrained,,,Yes,Yes,BSP Transformer rating under N-1,33/11,Red
ENGLAND,MILTON,COWLEY,DRAYTON,15.49/16.0,51.625145,-1.2792202,SU 49992 92060,46.4,0,4.657181263,20.1904323683,6.837,7,50,Constrained,33kV reinforcements between Milton - Drayton,,Unconstrained,,,Yes,No,Upstream thermal constraints.,33/11,Green
ENGLAND,MINCHINGTON,MANNINGTON GSP,SHAFTESBURY,2.53/12.0,50.930117,-2.0559557,ST 96164 14520,5,0,9.7637996674,39.2830153173,0,0,50,Unconstrained,,,Constrained,,,Yes,Yes,Constrained due to Primary transformers limitations under FCO.,33/11,Red
ENGLAND,MINETY VILLAGE,MINETY,CIRENCESTER,6.38/13.1,51.626203,-1.9776039,SU 01647 91932,15,0,0.4232744277,3.0175875216,3.158,0,50,Constrained,,,Partially Constrained,,,Yes,Yes,"voltage constraint on 33kV system, thermal constraint on BSP transformers and upstream 132kV feeders",33/11,Red
ENGLAND,MORTIMER,FLEET BRAMLEY,BURGHFIELD RESERVE,5.32/13.1,51.372583,-1.107289,SU 62236 64103,15,0,1.0689612627,4.290973886,0,11,50,Constrained,,,Unconstrained,,,No,Yes,Circa 7MW export headroom on 33kV circuits upstream. Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
ENGLAND,MVEE,FLEET BRAMLEY,BRACKNELL RESERVE,8.01/13.1,51.384081,-0.59139871,SU 98120 65945,30,0,1.6918176413,8.945254803,0,30,50,Unconstrained,,,Unconstrained,,,Yes,Yes,BSP 33kV CBs close to fault rating,33/11,Amber
ENGLAND,NETHERHAMPTON,MANNINGTON GSP,SALISBURY,8.1/13.1,51.061123,-1.8233211,SU 12478 29102,13,0,0.6706303954,3.9289993523,9.8,0,50,Unconstrained,,,Constrained,,,Yes,Yes,Constrained due to upstream thermal limitations.,33/11,Red
ENGLAND,NETLEY COMMON 11KV,BOTLEY WOOD GSP,NETLEY COMMON,12.25/13.1,50.905741,-1.3241885,SU 47615 12025,30,0,7.3373060226,28.4296906826,0,34.6,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,NEW MILTON,MANNINGTON GSP,ARNEWOOD,9.26/13.1,50.753623,-1.6746266,SZ 23049 94942,30,0,6.0351490974,20.2709707514,2.749,0,50,Constrained,,,Constrained,,,Yes,Yes,No spare bay.,33/11,Red
ENGLAND,NEW STREET,MANNINGTON GSP,MANNINGTON,4.11/25.0,50.841745,-1.7850217,SU 15233 04713,5,0,0.407252,1.802,0,0,50,Constrained,,,Constrained,,,Yes,Yes,Constrained due to Primary transformers limitations under FCO.,33/11,Red
ENGLAND,NEWPORT ,FAWLEY,COWES & WOOTTON COMMON,11.22/13.1,50.703387,-1.2922503,SZ 50076 89544,38,0,6.2606398026,29.9817354534,0,0,50,Constrained,,,Constrained,,,No,Yes,"Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.Highly meshed GSP with several 132kV constraints for combined SSEN & NG SGT outages.
ANM scheme in place on IOW to ease some of the 132kV constraints. 
11kV CBs reinforcement will be required.",33/11,Red
ENGLAND,NORMANDY,FLEET BRAMLEY,ALDERSHOT,2.61/16.0,51.267587,-0.66518648,SU 93221 52894,2.5,0,0.5123946071,2.6618690331,0,3,50,Unconstrained,,,Constrained,,,Yes,Yes,Constrained due to Primary transformers limitations. Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Red
ENGLAND,NORTH BADDESLEY,NURSLING,ROWNHAMS,10.55/13.1,50.983265,-1.4588978,SU 38080 20568,19.5,0,4.2001843452,15.7887791028,0,23,50,Unconstrained,,,Unconstrained,,,Yes,Yes,None known,33/11,Green
ENGLAND,NORTH FAREHAM,LOVEDEAN,Fareham T1A T2A (90MVAs),7.5/13.1,50.863632,-1.1995839,SU 56427 07430,15.2,0,1.4372724295,15.2820092565,0,17,50,Unconstrained,,,Unconstrained,,,Yes,Yes,Partialy constraint due to limited reverse power capacity,33/11,Amber
ENGLAND,NORTH FELTHAM,LALEHAM,EAST BEDFONT A,10.0/25.0,51.461977,-0.40377787,TQ 10987 74875,1 x 12.5 2 x 11.5, -   ,9,23.5,2.3,17,50,Unconstrained,,,Unconstrained,,,No,No,None known,44887,Green
ENGLAND,NORTH HINKSEY,COWLEY,OXFORD (Osney),7.11/25.0,51.736233,-1.2969614,SP 48645 04403,9.8,0,1.4327104092,7.0499863069,1.3,9,50,Unconstrained,,,Constrained,,,Yes,No,No spare bay.,33/11,Red
ENGLAND,NORTHLEACH,MINETY,CIRENCESTER,5.78/25.0,51.82678,-1.8482202,SP 10557 14251,10,0,1.5851264,6.5920029525,0,0,50,Constrained,,,Constrained,,,Yes,Yes,thermal constraint on BSP transformers and upstream 132kV feeders,33/11,Red
ENGLAND,NORTHOLT,IVER 66KV,,11.84/13.1,51.536961,-0.39303821,TQ 11550 83230,38,0,7.2910180092,28.2427462959,0,44,50,Unconstrained,,,Unconstrained,,,No,No,None known,66/11,Green
ENGLAND,NORTHUMBERLAND AVENUE,FLEET BRAMLEY,READING,12.83/25.0,51.434236,-0.96264619,SU 72207 71092,25,0,4.5724802017,17.4192717036,3,27,50,Constrained,,,Unconstrained,,,Yes,Yes,Fleet GSP 132kV switchgear saturated for fault level capacity. 132kV reinforcement required at Fleet GSP,33/11,Amber
